TOPIC-1
member,0.04570636758895251
position,0.030910172004507144
lock,0.018708575864752698
assembly,0.01571557000238621
mechanism,0.014929160272188578
shaft,0.014809741294280655
end,0.013598754835005668
housing,0.012924341033726217
include,0.012688862413949524
arm,0.01142764846260528
spring,0.011407709177727732
mount,0.011069879174435584
move,0.010727551995478117
device,0.010260225006160589
body,0.009394816696203538
support,0.009334457013177483
movable,0.008934208378964314
movement,0.00883987605567135
engage,0.008524423565027101
force,0.008459024877942319
slide,0.008197375946763842
rod,0.008115830773555393
rotate,0.007723601199564716
drive,0.007566200051278639
plate,0.007552004147371254
relative,0.006880895499291614
pin,0.0068751521183214506
rotation,0.006666602369697315
lever,0.006525889535928316
handle,0.006502049086618204
TOPIC-2
method,0.03900704730275415
cell,0.021723630586999807
provide,0.0182266331537746
use,0.013819514596143886
present_invention,0.012841425914918833
protein,0.012815993610161194
composition,0.011228640195746563
comprise,0.011202652600492032
invention,0.010053534446224336
treatment,0.009748902079629546
compound,0.008296262139760842
relate,0.00767444784134151
treat,0.007654346325354031
bind,0.007262422292647865
include,0.006679034096613439
disease,0.0063680714183540835
nucleic_acid,0.006284777843820328
sequence,0.006255791679882581
antibody,0.006030454796243926
disclose,0.005967595911995785
human,0.005657188524233321
gene,0.005516922144718476
polypeptide,0.00543973676565053
molecule,0.005278702521551935
target,0.004854349523827293
agent,0.004846242282572674
activity,0.004822697965504466
produce,0.004821587384510682
useful,0.00445620623755594
specific,0.00436447224746943
TOPIC-3
unit,0.08624935224693359
control,0.0672773447943471
device,0.055313555536134325
sensor,0.04524391033188922
system,0.030600923981809674
signal,0.026384412079871775
include,0.023130399168005942
detect,0.021804182615635135
apparatus,0.020223026529066768
configure,0.01678216798054165
controller,0.01631160972969234
operation,0.014573313879574112
detection,0.013974460698484096
mode,0.012355705873970465
method,0.011809232614063737
state,0.01085039304314283
information,0.010397342601565744
module,0.01030406328986948
electronic,0.010084282880849744
base,0.010072945856812813
receive,0.009896719711023563
least,0.009551514504430696
monitor,0.009376866931608612
processing,0.008806643323877681
sense,0.008627690552054233
output,0.00804369030751893
provide,0.007501306986663498
position,0.007329744806459061
determine,0.00694198988306936
input,0.006759664705361508
TOPIC-4
process,0.02934455708094343
gas,0.02670047688106352
method,0.01799230062977636
catalyst,0.012685905194155302
contain,0.012369532304213011
reaction,0.012165060754555819
water,0.011274931927515035
solution,0.01089966883979136
produce,0.010310268636953987
mixture,0.009067894718276667
liquid,0.00895669089302451
stream,0.008608132666562105
product,0.008312386292594004
use,0.00816939571084056
reactor,0.0072466829672608365
comprise,0.007064731188667254
remove,0.006956217778542165
material,0.006946651858090367
temperature,0.0067894120406639304
step,0.006643531753774004
solid,0.006356653785224758
