TOPIC-1
first,0.04190012247388992
include,0.03858685244858232
second,0.035942337489861906
device,0.02307578915754771
unit,0.018819019488561788
least,0.017054828665463644
control,0.016057009893363287
portion,0.015499648401728528
image,0.013284372642603948
apparatus,0.011394618037138933
provide,0.010028964297571994
plurality,0.00996736325700643
element,0.009961852620789701
member,0.009920326040727932
power,0.009748512275827811
connect,0.00920571460848012
circuit,0.008657799921788327
position,0.008630246740704688
configure,0.007969757628442597
couple,0.00669758789612372
base,0.006634018771195039
voltage,0.0065440773158005885
end,0.006483066700543959
input,0.006307513575353915
value,0.006293736984812096
output,0.006248864661333027
module,0.0062392210479537535
body,0.005820609503918751
system,0.005806045679631684
drive,0.005725747837616508
TOPIC-2
data,0.04844016650954208
system,0.033648833664284956
information,0.02300347617640274
method,0.02055860066681073
user,0.019133364697513616
signal,0.018346223379773458
communication,0.015163402884800047
generate,0.012897820675359961
receive,0.01231657511897313
provide,0.012312566528929083
base,0.012265556700230712
determine,0.01132827546447715
memory,0.01061620410574369
time,0.010255431001779449
store,0.010065205183325578
display,0.00965122715695853
process,0.009232511705993972
set,0.00859514588899048
plurality,0.008350986313580338
content,0.008301061146668115
embodiment,0.006780712268144063
processing,0.006378031177355694
node,0.006204568553631473
location,0.00615938081131676
transmit,0.005991748864020244
response,0.005862745148057273
computer,0.005748318123163565
identify,0.0054932260294514755
correspond,0.005252346209531917
block,0.005098197701474468
TOPIC-3
group,0.024679621040599654
composition,0.019813487789330227
comprise,0.017256775767700527
least,0.016987503571978105
compound,0.014766007957268151
polymer,0.012374156463631767
invention,0.011815004506187766
contain,0.011395983997538084
method,0.010923383817290572
acid,0.009631976348009583
process,0.009578396676411756
provide,0.009026113907634142
carbon,0.008943683643637483
metal,0.008465588112456861
present,0.008406513089925923
material,0.008153726947002836
solution,0.007384377816367353
represent,0.007080759677312993
catalyst,0.0068746840173213464
form,0.006847207262655793
formula,0.006764776998659135
agent,0.006362242542808784
mixture,0.006255083199613127
organic,0.006106708724419142
high,0.005985811003890709
produce,0.005967951113358099
weight,0.005918492954960104
atom,0.005335985756050382
reaction,0.005246686303387334
relate,0.005209592684588838
TOPIC-4
cell,0.04932834598372741
invention,0.03293561950526948
method,0.03182165674657347
present,0.02027794462949817
provide,0.01837765521760498
relate,0.01468082782722656
comprise,0.013965488996887458
acid,0.013686998307213455
composition,0.012829683831158194
protein,0.011117785179926828
sequence,0.010489815977720744
antibody,0.009009992901217715
subject,0.007483754709769017
nucleic,0.007071479277016327
include,0.006959536940970895
bind,0.006670125047780266
compound,0.006574564517009774
target,0.006364331349314694
expression,0.005911101403374652
gene,0.005840113580516573
treat,0.005739092447987768
disclose,0.005733631846229455
polypeptide,0.005608038005788238
cancer,0.005537050182930159
treatment,0.005504286572380277
peptide,0.005075629334352645
activity,0.005021023316769508
molecule,0.005018293015890351
disease,0.004709769016545623
human,0.004646972096325015
TOPIC-5
compound,0.031652493178703306
invention,0.027742035533611913
method,0.026174499457230157
composition,0.025369775054381767
agent,0.019933694062223638
treatment,0.01822365470617081
provide,0.015616682942776551
present,0.015562196394667025
disease,0.013923408678449732
relate,0.013718036304806133
treat,0.01336177810562846
formula,0.010826057982069735
activity,0.010800910344480722
comprise,0.010708702339987677
pharmaceutical,0.01050752123927558
disorder,0.01002971612508435
include,0.009954273212317313
condition,0.008529240415606624
useful,0.008512475323880615
disclose,0.007762237469141753
salt,0.0072173719880464894
herein,0.006278526851390035
acceptable,0.006182127573965489
receptor,0.0061360235717189664
active,0.005804913010130306
pharmaceutically,0.005297768985418561
derivative,0.005197178435062513
patient,0.004991806061418914
skin,0.0049289369674463835
inhibitor,0.004899598056925869
TOPIC-6
plant,0.10698986421877989
produce,0.05631095811818703
variety,0.048537005163511185
method,0.04630904570663607
invention,0.04587875310766877
seed,0.04192006119716963
soybean,0.03654618473895582
part,0.03465289730349971
relate,0.030254350736278447
maize,0.027519602218397398
cross,0.02111302352266208
another,0.019563970166379806
cultivar,0.018980684643335247
provide,0.015471409447313062
hybrid,0.014773379231210557
line,0.013778925224708357
corn,0.013023522662076879
derive,0.012574105947599924
designate,0.012488047427806464
material,0.008548479632816982
contain,0.007850449416714476
genetic,0.007840887358959648
inbred,0.0070663606808185125
transformation,0.0069229298144960795
comprise,0.006454388984509466
trait,0.006310958118187034
culture,0.005316504111684835
novel,0.0049435838592465095
transgenic,0.004800152992924077
present,0.004733218588640275
TOPIC-7
end,0.025537254901960783
body,0.024193464052287582
patient,0.021401307189542484
tissue,0.01863529411764706
distal,0.016698039215686276
include,0.015484967320261438
medical,0.014232679738562092
method,0.013354248366013071
provide,0.011252287581699346
implant,0.01002875816993464
bone,0.009806535947712419
instrument,0.00958954248366013
proximal,0.009558169934640523
probe,0.00887843137254902
tube,0.00846797385620915
catheter,0.00841830065359477
anchor,0.008324183006535948
delivery,0.008088888888888889
embodiment,0.008005228758169934
surgical,0.007971241830065359
needle,0.0078640522875817
blood,0.007741176470588236
tip,0.007312418300653595
position,0.007022222222222222
flexible,0.005349019607843137
lumen,0.0052183006535947716
insertion,0.0051137254901960786
comprise,0.005098039215686275
vessel,0.004990849673202615
site,0.004867973856209151
TOPIC-8
method,0.027451977911069902
invention,0.02353143898056141
provide,0.01957151414200261
present,0.01758088470595958
sample,0.015705130835063304
include,0.01525547505148887
process,0.011856799402647061
component,0.011620483954345168
product,0.011482633276169064
test,0.011197085442804277
material,0.009889145079633383
embodiment,0.008678028407086182
design,0.008476175628328314
allow,0.008362941142683657
improve,0.00792805507462809
reduce,0.0078771816100631
relate,0.0074390133830033395
disclose,0.006649654142494933
application,0.0061622535303722786
without,0.006137637337840831
particle,0.005840601947961369
increase,0.005582952466132222
size,0.005130014523553593
container,0.005095551854009567
measure,0.0050840642974948926
well,0.004977394129858621
least,0.004859236405707674
produce,0.004855954246703481
describe,0.004325885567526319
low,0.004304551533999065
TOPIC-9
chamber,0.05446836373440494
valve,0.049753335665704834
air,0.0461809556517748
gas,0.041658508715901106
pressure,0.020577294042502657
exhaust,0.019084790263097923
port,0.018571240575560814
open,0.01576597540738934
engine,0.01569857201090009
inlet,0.012784177534126981
filter,0.012687886967713773
outlet,0.012248160047760122
passage,0.012023482059462635
seal,0.011362286836758603
combustion,0.01121785098713879
discharge,0.010826269350391743
turbine,0.010213219410894314
piston,0.010110509473386892
provide,0.009632266326867957
fan,0.009247104061215122
nozzle,0.008884409594392037
fuel,0.00886194179556229
wall,0.008842683682279646
fluid,0.008810586826808577
hydraulic,0.008707876889301155
internal,0.00799853638339052
vacuum,0.007773858395093033
close,0.007279566820838562
plasma,0.006621581283681638
dispose,0.006319870842253585
TOPIC-10
layer,0.09390083087644063
form,0.0780187617260788
film,0.043926025194317875
substrate,0.035076923076923075
structure,0.03303993567408202
pattern,0.026585901902975075
magnetic,0.021334762798177434
method,0.021214687751273116
electrode,0.017072098633074243
mask,0.011589386223532566
ink,0.011387831680514608
print,0.009951219512195122
silicon,0.00982685607075851
process,0.009753953363709461
wafer,0.009597426963280621
stack,0.009044224068614312
thin,0.008939158402573037
gate,0.008373090324309837
etch,0.008154382203162691
dielectric,0.006812114714553739
semiconductor,0.006509782900026803
area,0.00621602787456446
top,0.006201018493701421
least,0.006061645671401769
step,0.006057357276869472
field,0.005990887161618869
deposit,0.005795765210399356
thickness,0.005778611632270169
remove,0.005587778075582954
oxide,0.00556419190565532
TOPIC-11
material,0.04572876939154983
surface,0.03482335536584373
include,0.02615059922094491
form,0.025685744920533667
resin,0.0219770898084936
coat,0.021349366848084257
part,0.017488022367295974
component,0.01707745762021743
method,0.01453263480774712
mold,0.014278152526500089
particle,0.013789546546505788
color,0.012673217606102146
bond,0.01209639110194221
provide,0.01140080619986699
metal,0.011013993132371504
substrate,0.01076629704529106
base,0.00999606400738338
body,0.008771155960314336
chip,0.008618466591566117
heat,0.008458991028651311
adhesive,0.008207901844487574
developer,0.008000922922406655
make,0.007858412844908319
pad,0.007807516388658912
cover,0.007770192320742681
comprise,0.007424096418246719
core,0.0070678212245008755
article,0.0065554635649235195
apply,0.0064672430407578824
temperature,0.006409560390341888
TOPIC-12
layer,0.06875342549174837
region,0.047404455966662894
first,0.0465721883418735
electrode,0.043034325964719976
substrate,0.04104210346217532
semiconductor,0.03928477182237611
include,0.030074730092999383
surface,0.02605403649798023
conductive,0.022449476715355774
device,0.0207559425938331
material,0.015630391977752064
gate,0.015064913974846378
contact,0.014400839807331495
metal,0.013948457405006946
provide,0.012946546379345843
second,0.011938835579295965
pixel,0.011915636481740861
dispose,0.01080787957348459
electrically,0.010584588259516704
display,0.008653263388054205
transistor,0.008556117167042201
chip,0.008215380421701595
side,0.008189281436952103
active,0.0077499485270023
insulate,0.007307715729858108
pad,0.006984378307683831
dielectric,0.006940879999768009
source,0.006792985752854214
cell,0.006646541449537613
crystal,0.006608842916010567
TOPIC-13
flow,0.041339385377065115
heat,0.03321690563177817
system,0.026949992380026606
liquid,0.02613650873413707
temperature,0.02553926757639538
fluid,0.024764913523599264
pressure,0.02428094224060169
fuel,0.01830441175864867
water,0.018285876688235995
gas,0.017260269458734753
engine,0.01332671562671192
supply,0.01176359135524316
stream,0.010746221934814218
cool,0.01072562741213347
control,0.009298426990357645
oil,0.008983330793342202
pipe,0.00872383980756478
tank,0.008697066928079807
provide,0.008239868524567207
cylinder,0.007817680809611876
pump,0.007319293360737778
zone,0.007201904581457515
nozzle,0.006814727555059456
generate,0.006514047523920538
apparatus,0.006380183126495677
membrane,0.005708801687103298
process,0.005607888525967633
discharge,0.005595531812359185
rate,0.005445191796789726
feed,0.005418418917304753
TOPIC-14
surface,0.048763086328723206
sheet,0.03064298017535009
form,0.024380050569126562
fiber,0.02429646523596438
core,0.02201577971682483
inner,0.019991820578111986
outer,0.017863379772946414
cable,0.016337947442736585
tube,0.013755757686119164
seal,0.013254245687146069
ring,0.012451229450695102
connector,0.012233310546379411
wall,0.01142432392898829
optical,0.009958595408180018
paper,0.0090272159815157
support,0.008910793553182661
groove,0.008901837981772426
glass,0.008851089743781102
provide,0.008698845029807127
mold,0.008209273792714343
shape,0.008060014269210446
plurality,0.007209234985238233
roll,0.007134605223486285
print,0.00706893103314457
diameter,0.0070659458426744915
comprise,0.006349500129855785
board,0.0061703887016511085
make,0.005961425368745653
face,0.005755447226310275
area,0.005618128464686689
TOPIC-15
material,0.04387570262750005
wave,0.02173710059945097
structure,0.018879904386636538
energy,0.01685372275859493
least,0.016176772675493473
sound,0.015000280117275767
element,0.014612784552465966
transducer,0.013235541279949206
acoustic,0.012488561877906217
electromagnetic,0.012465218771592373
mass,0.011592186595454631
piezoelectric,0.011573512110403555
strip,0.010831201329623336
form,0.010644456479112588
coil,0.009318568040486284
panel,0.009281219070384135
ultrasonic,0.008720984518851893
comprise,0.008473547591925153
adhesive,0.00809538926964089
ion,0.008025359950699359
plate,0.007852620963976919
resonator,0.007581840930736335
force,0.006979588787839175
direction,0.006788175316065659
property,0.006662122541970905
elastic,0.0064240228575697025
band,0.006297970083474948
wall,0.006003846943920522
layer,0.005891800033614073
microphone,0.005863788306037461
TOPIC-16
signal,0.10224871700424162
frequency,0.04079146884088593
channel,0.025104006833604885
filter,0.01871558057394146
output,0.015371091410764284
base,0.014268313902905864
value,0.013784718848230246
method,0.01375760136852881
estimate,0.013698846829175696
radio,0.012370090323805306
phase,0.01201982287766175
antenna,0.011124946047514343
determine,0.010966760749255964
audio,0.01037695556574972
input,0.009787150382243474
calculate,0.009486598315552552
rf,0.008697931614235772
sample,0.008679853294434815
noise,0.008503589676375477
model,0.00833184563826638
perform,0.008173660340008
level,0.006729654545906504
obtain,0.006623444417075877
coefficient,0.006476558068693096
measurement,0.006316112980459596
domain,0.006295774870683519
rate,0.0061330699924749
reference,0.0060291196536193924
error,0.005764724226530386
sequence,0.0055251864891676964
TOPIC-17
light,0.10931102471756465
optical,0.0463762412447031
image,0.04332530350370883
lens,0.02763135926729792
beam,0.02478116726691631
source,0.023920544438349196
